year,bid,Sa,E[Sa],Un,state,profit,revenue,energy_cost,tech_cost,gp_status,gp_MIPGap,fid,field_type,crop,irr_vol,yield,yield_rate,irr_depth,w,field_area,wid,water_depth,withdrawal,energy
2020,b99,0.38118467,0.67144029,0.32315815,Imitation,5.51940644,7.72314271,0.32773628,1.876,2.0,4.615e-05,f99,irrigated,corn,13.97815504,1.96818112,0.84946648,27.95631008,53.43631008,50.0,w99,53.65819453,13.97815504,0.00011799
2020,b100,0.38115429,0.67142382,0.32317969,Imitation,5.51884182,7.72315597,0.32831415,1.876,2.0,4.607e-05,f100,irrigated,corn,13.97819473,1.9681845,0.84946793,27.95638946,53.43638946,50.0,w100,53.77496153,13.97819473,0.00011819
2020,b101,0.38707231,0.67436825,0.31814504,Imitation,5.62934553,7.83485875,0.32951322,1.876,2.0,1.027e-05,f101,irrigated,corn,13.95470297,1.99665106,0.86175409,27.90940594,54.11940594,50.0,w101,54.12958853,13.95470297,0.00011862
2020,b102,0.38694543,0.67430361,0.31824333,Imitation,5.62696516,7.83475058,0.33178542,1.876,2.0,1.804e-05,f102,irrigated,corn,13.95436508,1.99662349,0.8617422,27.90873016,54.11873016,50.0,w102,54.59177153,13.95436508,0.00011944
2020,b103,0.19424895,0.23672845,0.15581913,Repetition,2.48377522,2.48377522,0.0,0.0,2.0,0.0,f103,rainfed,others,0.0,0.43694989,0.53284883,0.0,26.21,50.0,w103,54.26130553,0.0,0.0
2020,b104,0.38721881,0.67444298,0.31803162,Imitation,5.6320945,7.83497972,0.32688522,1.876,2.0,1.86e-05,f104,irrigated,corn,13.95508086,1.99668189,0.8617674,27.91016173,54.12016173,50.0,w104,53.59527553,13.95508086,0.00011768
2020,b105,0.38734303,0.67450636,0.31793548,Imitation,5.63442598,7.83508215,0.32465618,1.876,2.0,4.584e-05,f105,irrigated,corn,13.95540086,1.99670799,0.86177867,27.91080173,54.12080173,50.0,w105,53.14212753,13.95540086,0.00011688
2020,b106,0.19424895,0.23672845,0.15581913,Repetition,2.48377522,2.48377522,0.0,0.0,2.0,0.0,f106,rainfed,others,0.0,0.43694989,0.53284883,0.0,26.21,50.0,w106,50.48117753,0.0,0.0
2020,b107,0.20119131,0.23808202,0.14890581,Repetition,2.58328873,2.58328873,0.0,0.0,2.0,0.0,f107,rainfed,others,0.0,0.45445648,0.55419764,0.0,26.99,50.0,w107,51.81325853,0.0,0.0
2020,b108,0.20119131,0.23808202,0.14890581,Repetition,2.58328873,2.58328873,0.0,0.0,2.0,0.0,f108,rainfed,others,0.0,0.45445648,0.55419764,0.0,26.99,50.0,w108,51.30149753,0.0,0.0
2020,b109,0.3813608,0.6715358,0.25113113,Repetition,5.52268015,7.72306592,0.32438578,1.876,2.0,4.662e-05,f109,irrigated,corn,13.97792517,1.96816155,0.84945803,27.95585035,53.43585035,50.0,w109,52.98129553,13.97792517,0.00011678
2020,b110,0.38126318,0.67148287,0.32310248,Imitation,5.52086561,7.72310847,0.32624286,1.876,2.0,4.636e-05,f110,irrigated,corn,13.97805254,1.96817239,0.84946271,27.95610508,53.43610508,50.0,w110,53.35639853,13.97805254,0.00011745
2020,b111,0.3810032,0.67134189,0.32328683,Imitation,5.51603461,7.72322197,0.33118737,1.876,2.0,4.568e-05,f111,irrigated,corn,13.97839232,1.96820132,0.84947519,27.95678463,53.43678463,50.0,w111,54.35522153,13.97839232,0.00011923
2020,b112,0.38100531,0.67134304,0.32328534,Imitation,5.51607378,7.72322104,0.33114726,1.876,2.0,4.568e-05,f112,irrigated,corn,13.97838954,1.96820108,0.84947509,27.95677908,53.43677908,50.0,w112,54.34723153,13.97838954,0.00011921
2020,b113,0.0,0.07888618,0.65877383,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f113,rainfed,corn,0.0,0.0,0.0,0.0,26.21,50.0,w113,54.26625153,0.0,0.0
2020,b114,0.3870762,0.67437023,0.31814202,Imitation,5.62941856,7.83486206,0.3294435,1.876,2.0,1.027e-05,f114,irrigated,corn,13.95471332,1.9966519,0.86175446,27.90942664,54.11942664,50.0,w114,54.11540953,13.95471332,0.0001186
2020,b115,0.38717227,0.67441925,0.31806764,Imitation,5.63122126,7.83494131,0.32772005,1.876,2.0,4.524e-05,f115,irrigated,corn,13.95496086,1.9966721,0.86176317,27.90992173,54.11992173,50.0,w115,53.76497953,13.95496086,0.00011798
2020,b116,0.38729449,0.67448159,0.31797304,Imitation,5.63351487,7.83504213,0.32552726,1.876,2.0,1.874e-05,f116,irrigated,corn,13.95527583,1.99669779,0.86177426,27.91055166,54.12055166,50.0,w116,53.31911753,13.95527583,0.00011719
2020,b117,0.16203677,0.336642,0.54325777,Imitation,2.03298218,4.14762096,0.23863878,1.876,2.0,4.822e-05,f117,irrigated,others,10.29844125,0.72965642,0.88979669,20.5968825,46.8068825,50.0,w117,52.88338353,10.29844125,8.591e-05
2020,b118,0.16389361,0.33691043,0.54144576,Imitation,2.0584933,4.1689636,0.23447029,1.876,2.0,6.98e-05,f118,irrigated,others,10.25848059,0.73341105,0.89437536,20.51696118,47.50696118,50.0,w118,51.98950153,10.25848059,8.441e-05
2020,b119,0.16107376,0.33623441,0.54331336,Imitation,2.01977362,4.14134902,0.2455754,1.876,2.0,4.16e-06,f119,irrigated,others,10.56722768,0.72855305,0.88845116,21.13445536,46.61445536,50.0,w119,53.07273753,10.56722768,8.841e-05
2020,b120,0.38123759,0.67146899,0.32312062,Imitation,5.52038992,7.72311964,0.32672972,1.876,2.0,4.629e-05,f120,irrigated,corn,13.97808596,1.96817524,0.84946394,27.95617193,53.43617193,50.0,w120,53.45468153,13.97808596,0.00011762
2020,b121,0.38104996,0.67136725,0.32325367,Imitation,5.51690334,7.72320153,0.33029819,1.876,2.0,4.58e-05,f121,irrigated,corn,13.97833112,1.96819611,0.84947294,27.95666224,53.43666224,50.0,w121,54.17572153,13.97833112,0.00011891
2020,b122,0.38106131,0.6713734,0.32324563,Imitation,5.51711408,7.72319658,0.3300825,1.876,2.0,4.583e-05,f122,irrigated,corn,13.97831629,1.96819485,0.8494724,27.95663259,53.43663259,50.0,w122,54.13211353,13.97831629,0.00011883
2020,b123,0.3869911,0.67432687,0.31820794,Imitation,5.62782205,7.83478959,0.33096755,1.876,2.0,2.038e-05,f123,irrigated,corn,13.95448695,1.99663343,0.86174649,27.90897389,54.11897389,50.0,w123,54.42549453,13.95448695,0.00011915
2020,b124,0.0,0.07888618,0.65877383,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f124,rainfed,corn,0.0,0.0,0.0,0.0,26.21,50.0,w124,54.19594853,0.0,0.0
2020,b125,0.38712602,0.67439565,0.31810345,Imitation,5.63035326,7.83490309,0.32854983,1.876,2.0,2e-05,f125,irrigated,corn,13.95484149,1.99666236,0.86175897,27.90968299,54.11968299,50.0,w125,53.93362353,13.95484149,0.00011828
2020,b126,0.38724514,0.67445642,0.31801124,Imitation,5.63258868,7.83500142,0.32641274,1.876,2.0,1.865e-05,f126,irrigated,corn,13.95514866,1.99668742,0.86176979,27.91029732,54.12029732,50.0,w126,53.49908153,13.95514866,0.00011751
2020,b127,0.38736412,0.67451712,0.31791916,Imitation,5.63482191,7.83509953,0.32427762,1.876,2.0,4.587e-05,f127,irrigated,corn,13.95545514,1.99671242,0.86178058,27.91091029,54.12091029,50.0,w127,53.06515453,13.95545514,0.00011674
2020,b128,0.3942749,0.67522213,0.31102531,Imitation,5.76528387,7.96389857,0.3226147,1.876,2.0,1.846e-05,f128,irrigated,corn,13.97870578,2.02953582,0.87594715,27.95741156,54.94741156,50.0,w128,52.61945153,13.97870578,0.00011614
2020,b129,0.18751306,0.23053464,0.16307034,Repetition,2.38803756,2.38803756,0.0,0.0,2.0,0.0,f129,rainfed,others,0.0,0.42010756,0.51231005,0.0,25.48,50.0,w129,54.37854653,0.0,0.0
2020,b130,0.16084541,0.33605374,0.5434783,Imitation,2.01664384,4.14134902,0.24870518,1.876,2.0,7e-07,f130,irrigated,others,10.56722768,0.72855305,0.88845116,21.13445536,46.61445536,50.0,w130,53.91049853,10.56722768,8.953e-05
2020,b131,0.38108481,0.67138614,0.32322896,Imitation,5.51755078,7.72318631,0.32963553,1.876,2.0,4.589e-05,f131,irrigated,corn,13.97828556,1.96819223,0.84947127,27.95657112,53.43657112,50.0,w131,54.04182353,13.97828556,0.00011867
2020,b132,0.38108015,0.67138362,0.32323226,Imitation,5.51746431,7.72318834,0.32972404,1.876,2.0,4.588e-05,f132,irrigated,corn,13.97829164,1.96819275,0.84947149,27.95658329,53.43658329,50.0,w132,54.05970153,13.97829164,0.0001187
2020,b133,0.38710557,0.67438522,0.31811928,Imitation,5.6299697,7.83488623,0.32891653,1.876,2.0,1.029e-05,f133,irrigated,corn,13.95478882,1.99665806,0.86175712,27.90957763,54.11957763,50.0,w133,54.00833453,13.95478882,0.00011841
2020,b134,0.38703902,0.67435129,0.27173481,Repetition,5.62872093,7.83483041,0.33010948,1.876,2.0,2.041e-05,f134,irrigated,corn,13.95461444,1.99664384,0.86175098,27.90922888,54.11922888,50.0,w134,54.25095153,13.95461444,0.00011884
2020,b135,0.19424895,0.23672845,0.15581913,Repetition,2.48377522,2.48377522,0.0,0.0,2.0,0.0,f135,rainfed,others,0.0,0.43694989,0.53284883,0.0,26.21,50.0,w135,54.08824153,0.0,0.0
2020,b136,0.38719435,0.67443051,0.31805055,Imitation,5.63163554,7.83495954,0.327324,1.876,2.0,4.525e-05,f136,irrigated,corn,13.95501781,1.99667674,0.86176518,27.91003563,54.12003563,50.0,w136,53.68449153,13.95501781,0.00011784
2020,b137,0.3873147,0.67449191,0.3179574,Imitation,5.63389425,7.8350588,0.32516455,1.876,2.0,4.53e-05,f137,irrigated,corn,13.9553279,1.99670204,0.8617761,27.9106558,54.1206558,50.0,w137,53.24541153,13.9553279,0.00011706
2020,b138,0.39432979,0.67524995,0.3109828,Imitation,5.76632589,7.96396208,0.32163619,1.876,2.0,4.43e-05,f138,irrigated,corn,13.97891519,2.02955201,0.87595414,27.95783039,54.94783039,50.0,w138,52.42040953,13.97891519,0.00011579
2020,b139,0.0,0.0855942,0.65849757,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f139,rainfed,corn,0.0,0.0,0.0,0.0,26.99,50.0,w139,51.90222153,0.0,0.0
2020,b140,0.38114493,0.67141875,0.32318632,Imitation,5.51866801,7.72316006,0.32849205,1.876,2.0,4.605e-05,f140,irrigated,corn,13.97820696,1.96818554,0.84946838,27.95641393,53.43641393,50.0,w140,53.81083653,13.97820696,0.00011826
2020,b141,0.38107749,0.67138218,0.32323415,Imitation,5.51741484,7.72318951,0.32977467,1.876,2.0,4.587e-05,f141,irrigated,corn,13.97829513,1.96819304,0.84947162,27.95659025,53.43659025,50.0,w141,54.06992153,13.97829513,0.00011872
2020,b142,0.38111799,0.67140413,0.32320543,Imitation,5.51816725,7.72317182,0.32900457,1.876,2.0,4.598e-05,f142,irrigated,corn,13.97824219,1.96818854,0.84946968,27.95648437,53.43648437,50.0,w142,53.91435153,13.97824219,0.00011844
2020,b143,0.3811041,0.67139661,0.32321528,Imitation,5.51790933,7.72317788,0.32926856,1.876,2.0,4.594e-05,f143,irrigated,corn,13.97826033,1.96819008,0.84947034,27.95652067,53.43652067,50.0,w143,53.96767153,13.97826033,0.00011854
2020,b144,0.0,0.07888618,0.70522807,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f144,rainfed,corn,0.0,0.0,0.0,0.0,26.21,50.0,w144,53.95642353,0.0,0.0
2020,b145,0.0,0.07888618,0.70520784,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f145,rainfed,corn,0.0,0.0,0.0,0.0,26.21,50.0,w145,54.28329353,0.0,0.0
2020,b146,0.38708566,0.67437505,0.31813469,Imitation,5.62959602,7.83487013,0.32927411,1.876,2.0,1.028e-05,f146,irrigated,corn,13.95473851,1.99665396,0.86175535,27.90947702,54.11947702,50.0,w146,54.08114553,13.95473851,0.00011854
2020,b147,0.38714537,0.67440552,0.31808847,Imitation,5.63071637,7.83491912,0.32820275,1.876,2.0,2.004e-05,f147,irrigated,corn,13.95489155,1.99666644,0.86176073,27.9097831,54.1197831,50.0,w147,53.86329953,13.95489155,0.00011815
2020,b148,0.38714705,0.67440638,0.31808717,Imitation,5.63074791,7.83492048,0.32817256,1.876,2.0,2.004e-05,f148,irrigated,corn,13.95489579,1.99666679,0.86176088,27.90979159,54.11979159,50.0,w148,53.85697853,13.95489579,0.00011814
2020,b149,0.38736149,0.67451578,0.31792119,Imitation,5.63477255,7.83509734,0.32432479,1.876,2.0,4.587e-05,f149,irrigated,corn,13.95544831,1.99671186,0.86178034,27.91089662,54.12089662,50.0,w149,53.07460753,13.95544831,0.00011676
2020,b150,0.39427631,0.67522284,0.31102423,Imitation,5.76531048,7.96390017,0.32258969,1.876,2.0,1.846e-05,f150,irrigated,corn,13.97871106,2.02953623,0.87594733,27.95742212,54.94742212,50.0,w150,52.61421153,13.97871106,0.00011613
2020,b151,0.39441089,0.67529096,0.31091997,Imitation,5.76786585,7.96405589,0.32019003,1.876,2.0,1.823e-05,f151,irrigated,corn,13.97922456,2.02957591,0.87596445,27.95844911,54.94844911,50.0,w151,52.12652553,13.97922456,0.00011527
2020,b152,0.38179687,0.67099682,0.32221298,Imitation,5.53078907,7.73985639,0.33306731,1.876,2.0,5.255e-05,f152,irrigated,corn,13.98834237,1.97244047,0.85130481,27.97668474,53.53668474,50.0,w152,54.68753753,13.98834237,0.0001199
2020,b153,0.38163645,0.6712078,0.32249222,Imitation,5.52780537,7.72870625,0.32490088,1.876,2.0,5.352e-05,f153,irrigated,corn,13.95482687,1.96959894,0.85007841,27.90965374,53.46965374,50.0,w153,53.19432353,13.95482687,0.00011696
2020,b154,0.0,0.04485154,0.62392477,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f154,rainfed,corn,0.0,0.0,0.0,0.0,25.56,50.0,w154,53.32540453,0.0,0.0
2020,b155,0.38158073,0.67117811,0.32253118,Imitation,5.52676919,7.72870713,0.32593794,1.876,2.0,5.336e-05,f155,irrigated,corn,13.95482953,1.96959917,0.8500785,27.90965905,53.46965905,50.0,w155,53.40450553,13.95482953,0.00011734
2020,b156,0.0,0.09625093,0.64860675,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f156,rainfed,corn,0.0,0.0,0.0,0.0,26.85,50.0,w156,53.42584953,0.0,0.0
2020,b157,0.39282435,0.67612884,0.31206095,Imitation,5.73777726,7.94010783,0.32633058,1.876,2.0,5.91e-06,f157,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w157,53.40917153,13.97066267,0.00011748
2020,b158,0.39282993,0.67613181,0.31205682,Imitation,5.73788289,7.94010783,0.32622495,1.876,2.0,5.9e-06,f158,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w158,53.38780553,13.97066267,0.00011744
2020,b159,0.19996439,0.24024129,0.15078686,Repetition,2.56563893,2.56563893,0.0,0.0,2.0,0.0,f159,rainfed,others,0.0,0.45135149,0.5504112,0.0,26.85,50.0,w159,54.38808753,0.0,0.0
2020,b160,0.16272082,0.33662621,0.18803043,Repetition,2.04237372,4.15703301,0.23865929,1.876,2.0,2.087e-05,f160,irrigated,others,10.12816112,0.7313122,0.89181587,20.25632224,47.10632224,50.0,w160,53.99082453,10.12816112,8.592e-05
2020,b161,0.39840805,0.67730574,0.30655632,Imitation,5.8440227,8.04632248,0.32629979,1.876,2.0,4.955e-05,f161,irrigated,corn,13.97066267,2.0505409,0.88501294,27.94132533,55.50132533,50.0,w161,53.40307553,13.97066267,0.00011747
2020,b162,0.39853525,0.67737396,0.30646181,Imitation,5.8464545,8.04632248,0.32386798,1.876,2.0,3.152e-05,f162,irrigated,corn,13.97066267,2.0505409,0.88501294,27.94132533,55.50132533,50.0,w162,52.91072153,13.97066267,0.00011659
2020,b163,0.38175296,0.67126986,0.32241076,Imitation,5.52997236,7.7287044,0.32273204,1.876,2.0,5.384e-05,f163,irrigated,corn,13.95482133,1.96959847,0.8500782,27.90964265,53.46964265,50.0,w163,52.75469553,13.95482133,0.00011618
2020,b164,0.0,0.04485154,0.62392477,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f164,rainfed,corn,0.0,0.0,0.0,0.0,25.56,50.0,w164,53.02385653,0.0,0.0
2020,b165,0.38164378,0.6712117,0.24228099,Repetition,5.52794163,7.72870613,0.3247645,1.876,2.0,5.354e-05,f165,irrigated,corn,13.95482652,1.96959891,0.85007839,27.90965305,53.46965305,50.0,w165,53.16672453,13.95482652,0.00011692
2020,b166,0.39284602,0.67614039,0.31204489,Imitation,5.73818767,7.94010783,0.32592017,1.876,2.0,5.89e-06,f166,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w166,53.32610653,13.97066267,0.00011733
2020,b167,0.39284182,0.67613815,0.31204801,Imitation,5.73810812,7.94010783,0.32599972,1.876,2.0,5.9e-06,f167,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w167,53.34220853,13.97066267,0.00011736
2020,b168,0.3925329,0.67597338,0.31227679,Imitation,5.73225845,7.94010783,0.33184938,1.876,2.0,3.437e-05,f168,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w168,54.52631153,13.97066267,0.00011947
2020,b169,0.3925136,0.67596309,0.25609315,Repetition,5.73189316,7.94010783,0.33221467,1.876,2.0,3.437e-05,f169,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w169,54.60027653,13.97066267,0.0001196
2020,b170,0.39261446,0.67601688,0.31221639,Imitation,5.73380263,7.94010783,0.3303052,1.876,2.0,3.436e-05,f170,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w170,54.21367953,13.97066267,0.00011891
2020,b171,0.0,0.10865107,0.65082365,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f171,rainfed,corn,0.0,0.0,0.0,0.0,27.56,50.0,w171,53.62412953,0.0,0.0
2020,b172,0.0,0.10865107,0.70498269,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f172,rainfed,corn,0.0,0.0,0.0,0.0,27.56,50.0,w172,53.12691153,0.0,0.0
2020,b173,0.41080695,0.68170821,0.29428718,Imitation,6.083516,8.2577448,0.2982288,1.876,2.0,6.265e-05,f173,irrigated,corn,13.97066267,2.10442018,0.90826722,27.94132533,57.03132533,50.0,w173,47.72055153,13.97066267,0.00010736
2020,b174,0.39944808,0.67786358,0.30578438,Imitation,5.86392112,8.04632248,0.30640136,1.876,2.0,3.167e-05,f174,irrigated,corn,13.97066267,2.0505409,0.88501294,27.94132533,55.50132533,50.0,w174,49.37491953,13.97066267,0.0001103
2020,b175,0.0,0.10865107,0.7050522,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f175,rainfed,corn,0.0,0.0,0.0,0.0,27.56,50.0,w175,52.08207153,0.0,0.0
2020,b176,0.39860766,0.6774128,0.30640805,Imitation,5.84783902,8.04632248,0.32248346,1.876,2.0,3.135e-05,f176,irrigated,corn,13.97066267,2.0505409,0.88501294,27.94132533,55.50132533,50.0,w176,52.63039753,13.97066267,0.00011609
2020,b177,0.38170616,0.67124493,0.32244351,Imitation,5.52910182,7.72870514,0.32360332,1.876,2.0,5.371e-05,f177,irrigated,corn,13.95482355,1.96959866,0.85007829,27.90964711,53.46964711,50.0,w177,52.93131153,13.95482355,0.0001165
2020,b178,0.0,0.04485154,0.62392477,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f178,rainfed,corn,0.0,0.0,0.0,0.0,25.56,50.0,w178,53.16391153,0.0,0.0
2020,b179,0.38188301,0.67119859,0.0318049,Repetition,5.53239161,7.7339803,0.32558869,1.876,2.0,9.14e-05,f179,irrigated,corn,13.97066267,1.97094299,0.8506585,27.94132533,53.50132533,50.0,w179,53.25891453,13.97066267,0.00011721
2020,b180,0.19996439,0.24024129,0.15078686,Repetition,2.56563893,2.56563893,0.0,0.0,2.0,0.0,f180,rainfed,others,0.0,0.45135149,0.5504112,0.0,26.85,50.0,w180,53.22247653,0.0,0.0
2020,b181,0.39286147,0.67614863,0.31203346,Imitation,5.73848033,7.94010783,0.3256275,1.876,2.0,5.88e-06,f181,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w181,53.26683353,13.97066267,0.00011723
2020,b182,0.39253453,0.67597425,0.31227558,Imitation,5.73228937,7.94010783,0.33181847,1.876,2.0,3.437e-05,f182,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w182,54.51999153,13.97066267,0.00011945
2020,b183,0.3925531,0.67598416,0.31226183,Imitation,5.73264095,7.94010783,0.33146688,1.876,2.0,3.437e-05,f183,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w183,54.44882553,13.97066267,0.00011933
2020,b184,0.0,0.09625093,0.64860675,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f184,rainfed,corn,0.0,0.0,0.0,0.0,26.85,50.0,w184,54.34555753,0.0,0.0
2020,b185,0.39271897,0.67607263,0.31213899,Imitation,5.7357816,7.94010783,0.32832624,1.876,2.0,3.434e-05,f185,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w185,53.81317453,13.97066267,0.0001182
2020,b186,0.39829776,0.67724658,0.30663826,Imitation,5.84191459,8.04632248,0.3284079,1.876,2.0,3.17e-05,f186,irrigated,corn,13.97066267,2.0505409,0.88501294,27.94132533,55.50132533,50.0,w186,53.82972153,13.97066267,0.00011823
2020,b187,0.39842772,0.67731628,0.30654172,Imitation,5.84439865,8.04632248,0.32592383,1.876,2.0,4.941e-05,f187,irrigated,corn,13.97066267,2.0505409,0.88501294,27.94132533,55.50132533,50.0,w187,53.32675453,13.97066267,0.00011733
2020,b188,0.41148888,0.68203965,0.29377708,Imitation,6.09683381,8.25919604,0.28636223,1.876,2.0,6.092e-05,f188,irrigated,corn,13.97623013,2.10479002,0.90842684,27.95246026,57.04246026,50.0,w188,45.29519153,13.97623013,0.00010309
2020,b189,0.21861655,0.25077765,0.13222377,Repetition,2.83692664,2.83692664,0.0,0.0,2.0,0.0,f189,rainfed,others,0.0,0.49907688,0.60861104,0.0,29.09,50.0,w189,48.91216553,0.0,0.0
2020,b190,0.3985564,0.67738531,0.3064461,Imitation,5.84685889,8.04632248,0.32346359,1.876,2.0,3.158e-05,f190,irrigated,corn,13.97066267,2.0505409,0.88501294,27.94132533,55.50132533,50.0,w190,52.82873853,13.97066267,0.00011645
2020,b191,0.38225358,0.67153655,0.24167119,Repetition,5.53928821,7.72869648,0.31340827,1.876,2.0,5.525e-05,f191,irrigated,corn,13.95479756,1.96959645,0.85007733,27.90959513,53.46959513,50.0,w191,50.86512653,13.95479756,0.00011283
2020,b192,0.18826265,0.22992718,0.16178387,Repetition,2.39865216,2.39865216,0.0,0.0,2.0,0.0,f192,rainfed,others,0.0,0.4219749,0.51458722,0.0,25.56,50.0,w192,51.36074753,0.0,0.0
2020,b193,0.381723,0.6712539,0.24220177,Repetition,5.52941511,7.72870488,0.32328977,1.876,2.0,5.376e-05,f193,irrigated,corn,13.95482275,1.96959859,0.85007826,27.9096455,53.4696455,50.0,w193,52.86779753,13.95482275,0.00011638
2020,b194,0.38166498,0.67122299,0.0315867,Repetition,5.52833591,7.7287058,0.32436989,1.876,2.0,5.36e-05,f194,irrigated,corn,13.95482551,1.96959883,0.85007836,27.90965103,53.46965103,50.0,w194,53.08666553,13.95482551,0.00011677
2020,b195,0.19996439,0.24024129,0.15078686,Repetition,2.56563893,2.56563893,0.0,0.0,2.0,0.0,f195,rainfed,others,0.0,0.45135149,0.5504112,0.0,26.85,50.0,w195,53.28071553,0.0,0.0
2020,b196,0.39247138,0.67594057,0.31232235,Imitation,5.73109395,7.94010783,0.33301389,1.876,2.0,3.438e-05,f196,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w196,54.76201153,13.97066267,0.00011988
2020,b197,0.39253672,0.67597542,0.31227396,Imitation,5.73233089,7.94010783,0.33177694,1.876,2.0,3.437e-05,f197,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w197,54.51161153,13.97066267,0.00011944
2020,b198,0.0,0.09625093,0.64860675,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f198,rainfed,corn,0.0,0.0,0.0,0.0,26.85,50.0,w198,54.46328153,0.0,0.0
2020,b199,0.39275998,0.6760945,0.31210862,Imitation,5.73655817,7.94010783,0.32754966,1.876,2.0,5.95e-06,f199,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w199,53.65589153,13.97066267,0.00011792
2020,b200,0.39283147,0.67613263,0.31205568,Imitation,5.73791206,7.94010783,0.32619578,1.876,2.0,5.9e-06,f200,irrigated,corn,13.97066267,2.02347294,0.87333041,27.94132533,54.79132533,50.0,w200,53.38183553,13.97066267,0.00011743
2020,b201,0.3983669,0.67728366,0.30658691,Imitation,5.84323607,8.04632248,0.32708641,1.876,2.0,3.449e-05,f201,irrigated,corn,13.97066267,2.0505409,0.88501294,27.94132533,55.50132533,50.0,w201,53.56214153,13.97066267,0.00011775
2020,b202,0.20610128,0.24276767,0.14456307,Repetition,2.65419288,2.65419288,0.0,0.0,2.0,0.0,f202,rainfed,others,0.0,0.46693005,0.56940884,0.0,27.56,50.0,w202,53.06245153,0.0,0.0
2020,b203,0.41163973,0.68211973,0.29366779,Imitation,6.0997819,8.25925097,0.28346907,1.876,2.0,8.33e-05,f203,irrigated,corn,13.97644095,2.10480402,0.90843288,27.95288189,57.04288189,50.0,w203,44.70899153,13.97644095,0.00010205
2020,b204,0.21861655,0.25077765,0.13222377,Repetition,2.83692664,2.83692664,0.0,0.0,2.0,0.0,f204,rainfed,others,0.0,0.49907688,0.60861104,0.0,29.09,50.0,w204,45.79168653,0.0,0.0
2020,b205,0.41003984,0.68139487,0.29489214,Imitation,6.0685531,8.2537619,0.3092088,1.876,2.0,2.149e-05,f205,irrigated,corn,13.95540765,2.10340517,0.90782914,27.91081531,57.00081531,50.0,w205,50.01145853,13.95540765,0.00011132
2020,b206,0.3991419,0.67769936,0.25168175,Repetition,5.85805952,8.04632248,0.31226296,1.876,2.0,3.07e-05,f206,irrigated,corn,13.97066267,2.0505409,0.88501294,27.94132533,55.50132533,50.0,w206,50.56148153,13.97066267,0.00011241
2020,b207,0.39899963,0.67762305,0.3061171,Imitation,5.85533692,8.04632248,0.31498556,1.876,2.0,6.169e-05,f207,irrigated,corn,13.97066267,2.0505409,0.88501294,27.94132533,55.50132533,50.0,w207,51.11260953,13.97066267,0.00011339
2020,b208,0.39863097,0.67742531,0.30639074,Imitation,5.84828491,8.04632248,0.32203757,1.876,2.0,6.359e-05,f208,irrigated,corn,13.97066267,2.0505409,0.88501294,27.94132533,55.50132533,50.0,w208,52.54014853,13.97066267,0.00011593
2020,b209,0.0,0.10502022,0.70466506,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f209,rainfed,corn,0.0,0.0,0.0,0.0,27.31,50.0,w209,50.37744153,0.0,0.0
2020,b210,0.39693357,0.67731092,0.30769333,Imitation,5.81587118,8.00544455,0.31357338,1.876,2.0,1.109e-05,f210,irrigated,corn,13.95699332,2.04012348,0.88051678,27.91398664,55.22398664,50.0,w210,50.88875553,13.95699332,0.00011289
2020,b211,0.0,0.10502022,0.63502491,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f211,rainfed,corn,0.0,0.0,0.0,0.0,27.31,50.0,w211,52.58089753,0.0,0.0
