year,bid,Sa,E[Sa],Un,state,profit,revenue,energy_cost,tech_cost,gp_status,gp_MIPGap,fid,field_type,crop,irr_vol,irr_vol_m3,yield,yield_rate,irr_depth,w,field_area,wid,water_depth,withdrawal,energy
2020,b329,0.21292764,0.2444273,0.13670492,Repetition,2.75350355,2.75350355,0.0,0.0,2.0,0.0,f329,rainfed,others,0.0,0.0,0.48440095,0.59071414,0.0,28.38,50.0,w329,44.41067239,0.0,0.0
2020,b330,0.21292764,0.2444273,0.13670492,Repetition,2.75350355,2.75350355,0.0,0.0,2.0,0.0,f330,rainfed,others,0.0,0.0,0.48440095,0.59071414,0.0,28.38,50.0,w330,44.53067839,0.0,0.0
2020,b331,0.40358429,0.67780833,0.30118972,Imitation,5.94339954,8.09679109,0.27739155,1.876,2.0,3.277e-05,f331,irrigated,corn,13.95566142,0.13955661,2.06340242,0.89056396,27.91132283,55.85132283,50.0,w331,43.56268039,13.95566142,9.986e-05
2020,b332,0.40385472,0.67780512,0.30091734,Imitation,5.94861523,8.102525,0.27790978,1.876,2.0,3.256e-05,f332,irrigated,corn,13.97582169,0.13975822,2.06486366,0.89119464,27.95164339,55.89164339,50.0,w332,43.58645339,13.97582169,0.00010005
2020,b333,0.21607773,0.2469552,0.13227789,Repetition,2.79962223,2.79962223,0.0,0.0,2.0,0.0,f333,rainfed,others,0.0,0.0,0.49251423,0.60060806,0.0,28.77,50.0,w333,40.91524939,0.0,0.0
2020,b334,0.21607773,0.2469552,0.13227789,Repetition,2.79962223,2.79962223,0.0,0.0,2.0,0.0,f334,rainfed,others,0.0,0.0,0.49251423,0.60060806,0.0,28.77,50.0,w334,43.22103639,0.0,0.0
2020,b335,0.21284606,0.24348761,0.13595128,Repetition,2.75231158,2.75231158,0.0,0.0,2.0,0.0,f335,rainfed,others,0.0,0.0,0.48419126,0.59045842,0.0,28.37,50.0,w335,43.44522639,0.0,0.0
2020,b336,0.40693149,0.67904257,0.29769457,Imitation,6.00812154,8.16013132,0.27600978,1.876,2.0,1.597e-05,f336,irrigated,corn,13.96669858,0.13966699,2.07954417,0.89753074,27.93339716,56.30339716,50.0,w336,43.23841939,13.96669858,9.936e-05
2021,b1,0.57594059,0.69918742,0.49627362,Imitation,9.8656397,12.03611898,0.29447928,1.876,2.0,7.334e-05,f1,irrigated,corn,13.97190288,0.13971903,2.3066537,0.99555115,27.94380577,67.00380577,50.0,w1,46.95586913,13.97190288,0.00010601
2021,b2,0.57588006,0.69914165,0.09955196,Repetition,9.86399835,12.03626918,0.29627083,1.876,2.0,7.308e-05,f2,irrigated,corn,13.97386777,0.13973868,2.30668248,0.99556358,27.94773553,67.00773553,50.0,w2,47.31002613,13.97386777,0.00010666
2021,b3,0.34462962,0.29986287,0.10774384,Repetition,4.8593795,4.8593795,0.0,0.0,2.0,0.0,f3,rainfed,others,0.0,0.0,0.66092191,0.80597678,0.0,39.06,50.0,w3,47.64938913,0.0,0.0
2021,b4,0.57584383,0.69911702,0.09956162,Repetition,9.86301614,12.03621289,0.29719675,1.876,2.0,7.373e-05,f4,irrigated,corn,13.97313105,0.13973131,2.30667169,0.99555892,27.94626211,67.00626211,50.0,w4,47.50083913,13.97313105,0.00010699
2021,b5,0.34210051,0.29842386,0.1091594,Repetition,4.81508575,4.81508575,0.0,0.0,2.0,0.0,f5,rainfed,others,0.0,0.0,0.65489754,0.79863022,0.0,38.57,50.0,w5,47.79397913,0.0,0.0
2021,b6,0.34462962,0.29986287,0.10774384,Repetition,4.8593795,4.8593795,0.0,0.0,2.0,0.0,f6,rainfed,others,0.0,0.0,0.66092191,0.80597678,0.0,39.06,50.0,w6,47.34872613,0.0,0.0
2021,b7,0.57580474,0.69909244,0.09957434,Repetition,9.86195632,12.03604386,0.29808754,1.876,2.0,7.599e-05,f7,irrigated,corn,13.97092115,0.13970921,2.3066393,0.99554494,27.9418423,67.0018423,50.0,w7,47.69031313,13.97092115,0.00010731
2021,b8,0.34462962,0.29986287,0.10774384,Repetition,4.8593795,4.8593795,0.0,0.0,2.0,0.0,f8,rainfed,others,0.0,0.0,0.66092191,0.80597678,0.0,39.06,50.0,w8,48.14022913,0.0,0.0
2021,b9,0.57565825,0.69898853,0.09960863,Repetition,9.85798554,12.03604386,0.30205832,1.876,2.0,7.254e-05,f9,irrigated,corn,13.97092115,0.13970921,2.3066393,0.99554494,27.9418423,67.0018423,50.0,w9,48.49441313,13.97092115,0.00010874
2021,b10,0.34210051,0.29842386,0.1091594,Repetition,4.81508575,4.81508575,0.0,0.0,2.0,0.0,f10,rainfed,others,0.0,0.0,0.65489754,0.79863022,0.0,38.57,50.0,w10,48.19392913,0.0,0.0
2021,b11,0.34210051,0.29842386,0.1091594,Repetition,4.81508575,4.81508575,0.0,0.0,2.0,0.0,f11,rainfed,others,0.0,0.0,0.65489754,0.79863022,0.0,38.57,50.0,w11,48.48668413,0.0,0.0
2021,b12,0.38958424,0.37220384,0.30991727,Imitation,5.67657228,5.67657228,0.0,0.0,2.0,0.0,f12,rainfed,corn,0.0,0.0,1.08788277,0.46952993,0.0,39.06,50.0,w12,47.98486113,0.0,0.0
2021,b13,0.57566065,0.69899023,0.49599368,Imitation,9.85805047,12.03604386,0.30199339,1.876,2.0,7.251e-05,f13,irrigated,corn,13.97092115,0.13970921,2.3066393,0.99554494,27.9418423,67.0018423,50.0,w13,48.48139313,13.97092115,0.00010872
2021,b14,0.34462962,0.29986287,0.10774384,Repetition,4.8593795,4.8593795,0.0,0.0,2.0,0.0,f14,rainfed,others,0.0,0.0,0.66092191,0.80597678,0.0,39.06,50.0,w14,48.89189913,0.0,0.0
2021,b15,0.34210051,0.29842386,0.1091594,Repetition,4.81508575,4.81508575,0.0,0.0,2.0,0.0,f15,rainfed,others,0.0,0.0,0.65489754,0.79863022,0.0,38.57,50.0,w15,48.92879613,0.0,0.0
2021,b16,0.26074108,0.34176376,0.07651563,Repetition,3.47423118,5.50205799,0.15182681,1.876,2.0,8.421e-05,f16,irrigated,others,6.93993911,0.06939939,0.74833231,0.91257145,13.87987823,52.44987823,50.0,w16,49.22051413,6.93993911,5.466e-05
2021,b17,0.47032314,0.45364602,0.31638067,Imitation,7.30811384,7.30811384,0.0,0.0,2.0,0.0,f17,rainfed,corn,0.0,0.0,1.40055842,0.60448066,0.0,43.26,50.0,w17,48.90263113,0.0,0.0
2021,b18,0.36258638,0.31833813,0.11046364,Repetition,5.17886986,5.17886986,0.0,0.0,2.0,0.0,f18,rainfed,others,0.0,0.0,0.70437565,0.85896746,0.0,43.26,50.0,w18,49.57516913,0.0,0.0
2021,b19,0.26259163,0.34320327,0.07531644,Repetition,3.50305457,5.50600539,0.12695081,1.876,2.0,6.137e-05,f19,irrigated,others,5.83647088,0.05836471,0.7488692,0.91322616,11.67294176,53.37294176,50.0,w19,48.86457913,5.83647088,4.57e-05
2021,b20,0.44301608,0.43006621,0.33268667,Imitation,6.73001738,6.73001738,0.0,0.0,2.0,0.0,f20,rainfed,corn,0.0,0.0,1.28976952,0.5566642,0.0,41.7,50.0,w20,49.10725513,0.0,0.0
2021,b21,0.57725772,0.70161036,0.10490288,Repetition,9.90141443,12.08016499,0.30275056,1.876,2.0,9.784e-05,f21,irrigated,corn,13.88834367,0.13888344,2.31509486,0.99919436,27.77668733,71.03668733,50.0,w21,48.99893913,13.88834367,0.00010899
2021,b22,0.47032314,0.45364602,0.31638067,Imitation,7.30811384,7.30811384,0.0,0.0,2.0,0.0,f22,rainfed,corn,0.0,0.0,1.40055842,0.60448066,0.0,43.26,50.0,w22,49.31558913,0.0,0.0
2021,b23,0.47032314,0.45364602,0.21174981,Repetition,7.30811384,7.30811384,0.0,0.0,2.0,0.0,f23,rainfed,corn,0.0,0.0,1.40055842,0.60448066,0.0,43.26,50.0,w23,49.64016113,0.0,0.0
2021,b24,0.47032314,0.45364602,0.31638067,Imitation,7.30811384,7.30811384,0.0,0.0,2.0,0.0,f24,rainfed,corn,0.0,0.0,1.40055842,0.60448066,0.0,43.26,50.0,w24,49.97843713,0.0,0.0
2021,b25,0.26254098,0.34315814,0.01943022,Repetition,3.50226476,5.50600539,0.12774062,1.876,2.0,5.981e-05,f25,irrigated,others,5.83647088,0.05836471,0.7488692,0.91322616,11.67294176,53.37294176,50.0,w25,49.24722913,5.83647088,4.599e-05
2021,b26,0.35667903,0.3130061,0.11356827,Repetition,5.07278226,5.07278226,0.0,0.0,2.0,0.0,f26,rainfed,others,0.0,0.0,0.68994672,0.84137176,0.0,41.7,50.0,w26,49.48545613,0.0,0.0
2021,b27,0.57718361,0.70155504,0.10491772,Repetition,9.89939856,12.0802347,0.30483614,1.876,2.0,9.934e-05,f27,irrigated,corn,13.88621507,0.13886215,2.31510822,0.99920013,27.77243015,71.03243015,50.0,w27,49.43300913,13.88621507,0.00010974
2021,b28,0.57713061,0.70151547,0.1049282,Repetition,9.89795704,12.0802844,0.30632736,1.876,2.0,7.029e-05,f28,irrigated,corn,13.88469292,0.13884693,2.31511775,0.99920424,27.76938585,71.02938585,50.0,w28,49.74361613,13.88469292,0.00011028
2021,b29,0.57707594,0.70147465,0.10493914,Repetition,9.89647027,12.08033554,0.30786527,1.876,2.0,7.111e-05,f29,irrigated,corn,13.88312257,0.13883123,2.31512755,0.99920847,27.76624514,71.02624514,50.0,w29,50.06389413,13.88312257,0.00011083
2021,b30,0.57701873,0.70143194,0.10495055,Repetition,9.89491477,12.08038891,0.30947414,1.876,2.0,7.198e-05,f30,irrigated,corn,13.88147949,0.13881479,2.31513777,0.99921288,27.76295897,71.02295897,50.0,w30,50.39910913,13.88147949,0.00011141
2021,b31,0.57743002,0.70112451,0.10059036,Repetition,9.90610248,12.08986278,0.3077603,1.876,2.0,6.611e-05,f31,irrigated,corn,13.97092111,0.13970921,2.31695339,0.9999965,27.94184221,69.64184221,50.0,w31,49.64864513,13.97092111,0.00011079
2021,b32,0.57738906,0.70109554,0.10060011,Repetition,9.90498775,12.08986278,0.30887504,1.876,2.0,6.682e-05,f32,irrigated,corn,13.97092111,0.13970921,2.31695339,0.9999965,27.94184221,69.64184221,50.0,w32,49.87427713,13.97092111,0.0001112
2021,b33,0.44301608,0.43006621,0.2348325,Repetition,6.73001738,6.73001738,0.0,0.0,2.0,0.0,f33,rainfed,corn,0.0,0.0,1.28976952,0.5566642,0.0,41.7,50.0,w33,50.89056913,0.0,0.0
2021,b34,0.35667903,0.3130061,0.11356827,Repetition,5.07278226,5.07278226,0.0,0.0,2.0,0.0,f34,rainfed,others,0.0,0.0,0.68994672,0.84137176,0.0,41.7,50.0,w34,51.46195413,0.0,0.0
2021,b35,0.26061767,0.3416333,0.07639515,Repetition,3.47231151,5.50182292,0.15351141,1.876,2.0,3.621e-05,f35,irrigated,others,6.77860552,0.06778606,0.74830034,0.91253246,13.55721103,52.41721103,50.0,w35,51.39633713,6.77860552,5.526e-05
2021,b36,0.26077944,0.34176964,0.0764432,Repetition,3.47482793,5.50156711,0.15073918,1.876,2.0,9.952e-05,f36,irrigated,others,6.76132399,0.06761324,0.74826555,0.91249003,13.52264799,52.38264799,50.0,w36,50.40047913,6.76132399,5.427e-05
2021,b37,0.34360862,0.30032415,0.10683217,Repetition,4.84147759,4.84147759,0.0,0.0,2.0,0.0,f37,rainfed,others,0.0,0.0,0.65848708,0.80300757,0.0,38.86,50.0,w37,49.97884913,0.0,0.0
2021,b38,0.34360862,0.30032415,0.10683217,Repetition,4.84147759,4.84147759,0.0,0.0,2.0,0.0,f38,rainfed,others,0.0,0.0,0.65848708,0.80300757,0.0,38.86,50.0,w38,49.50935113,0.0,0.0
2021,b39,0.26095449,0.3419579,0.07655539,Repetition,3.47755143,5.50255617,0.14900475,1.876,2.0,8.386e-05,f39,irrigated,others,6.83117238,0.06831172,0.74840007,0.91265407,13.66234477,52.52234477,50.0,w39,49.03767213,6.83117238,5.364e-05
2021,b40,0.34360862,0.30032415,0.10683217,Repetition,4.84147759,4.84147759,0.0,0.0,2.0,0.0,f40,rainfed,others,0.0,0.0,0.65848708,0.80300757,0.0,38.86,50.0,w40,48.55432713,0.0,0.0
2021,b41,0.44301608,0.43006621,0.33268667,Imitation,6.73001738,6.73001738,0.0,0.0,2.0,0.0,f41,rainfed,corn,0.0,0.0,1.28976952,0.5566642,0.0,41.7,50.0,w41,52.10446913,0.0,0.0
2021,b42,0.35667903,0.3130061,0.11356827,Repetition,5.07278226,5.07278226,0.0,0.0,2.0,0.0,f42,rainfed,others,0.0,0.0,0.68994672,0.84137176,0.0,41.7,50.0,w42,51.17976113,0.0,0.0
2021,b43,0.26224372,0.3428539,0.01913296,Repetition,3.4976301,5.50588296,0.13225285,1.876,2.0,3.588e-05,f43,irrigated,others,5.8000218,0.05800022,0.74885254,0.91320585,11.60004359,53.30004359,50.0,w43,51.83644913,5.8000218,4.761e-05
2021,b44,0.44301608,0.43006621,0.33268667,Imitation,6.73001738,6.73001738,0.0,0.0,2.0,0.0,f44,rainfed,corn,0.0,0.0,1.28976952,0.5566642,0.0,41.7,50.0,w44,51.84669313,0.0,0.0
2021,b45,0.34360862,0.30032415,0.10683217,Repetition,4.84147759,4.84147759,0.0,0.0,2.0,0.0,f45,rainfed,others,0.0,0.0,0.65848708,0.80300757,0.0,38.86,50.0,w45,51.77479713,0.0,0.0
2021,b46,0.38512767,0.37423817,0.30600328,Imitation,5.59291728,5.59291728,0.0,0.0,2.0,0.0,f46,rainfed,corn,0.0,0.0,1.07185076,0.46261052,0.0,38.86,50.0,w46,49.81048913,0.0,0.0
2021,b47,0.34360862,0.30032415,0.10683217,Repetition,4.84147759,4.84147759,0.0,0.0,2.0,0.0,f47,rainfed,others,0.0,0.0,0.65848708,0.80300757,0.0,38.86,50.0,w47,50.38062913,0.0,0.0
2021,b48,0.34360862,0.30032415,0.10683217,Repetition,4.84147759,4.84147759,0.0,0.0,2.0,0.0,f48,rainfed,others,0.0,0.0,0.65848708,0.80300757,0.0,38.86,50.0,w48,49.90020913,0.0,0.0
2021,b49,0.26090966,0.34190493,0.41417581,Imitation,3.47685391,5.50217486,0.14932094,1.876,2.0,5.496e-05,f49,irrigated,others,6.80323303,0.06803233,0.74834821,0.91259083,13.60646605,52.46646605,50.0,w49,49.42242913,6.80323303,5.376e-05
2021,b50,0.38512767,0.37423817,0.30600328,Imitation,5.59291728,5.59291728,0.0,0.0,2.0,0.0,f50,rainfed,corn,0.0,0.0,1.07185076,0.46261052,0.0,38.86,50.0,w50,48.26026913,0.0,0.0
2021,b51,0.32926389,0.28524135,0.09879614,Repetition,4.59286421,4.59286421,0.0,0.0,2.0,0.0,f51,rainfed,others,0.0,0.0,0.62467329,0.76177255,0.0,36.32,50.0,w51,47.41015913,0.0,0.0
2021,b52,0.32926389,0.28524135,0.09879614,Repetition,4.59286421,4.59286421,0.0,0.0,2.0,0.0,f52,rainfed,others,0.0,0.0,0.62467329,0.76177255,0.0,36.32,50.0,w52,46.00780313,0.0,0.0
2021,b53,0.44540521,0.43427768,0.34321962,Imitation,6.77945167,6.77945167,0.0,0.0,2.0,0.0,f53,rainfed,corn,0.0,0.0,1.29924333,0.56075309,0.0,41.83,50.0,w53,51.25956513,0.0,0.0
2021,b54,0.35720513,0.31396097,0.11575659,Repetition,5.08219075,5.08219075,0.0,0.0,2.0,0.0,f54,rainfed,others,0.0,0.0,0.69122637,0.84293226,0.0,41.83,50.0,w54,51.44449413,0.0,0.0
2021,b55,0.57677292,0.7007443,0.47458733,Imitation,9.88823366,12.09004549,0.32581182,1.876,2.0,0.0,f55,irrigated,corn,13.95619496,0.13956195,2.3169884,1.00001161,27.91238992,69.74238992,50.0,w55,53.37267913,13.95619496,0.00011729
2021,b56,0.44540521,0.43427768,0.23131911,Repetition,6.77945167,6.77945167,0.0,0.0,2.0,0.0,f56,rainfed,corn,0.0,0.0,1.29924333,0.56075309,0.0,41.83,50.0,w56,53.44481413,0.0,0.0
2021,b57,0.57611364,0.699874,0.10001019,Repetition,9.87033367,12.0726528,0.32631913,1.876,2.0,7.039e-05,f57,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w57,53.40580513,13.97092114,0.00011747
2021,b58,0.41548206,0.40570076,0.26080338,Repetition,6.17512968,6.17512968,0.0,0.0,2.0,0.0,f58,rainfed,corn,0.0,0.0,1.18342845,0.51076742,0.0,40.28,50.0,w58,52.24490113,0.0,0.0
2021,b59,0.35052464,0.3074711,0.32582021,Imitation,4.96328931,4.96328931,0.0,0.0,2.0,0.0,f59,rainfed,others,0.0,0.0,0.67505464,0.82321126,0.0,40.28,50.0,w59,51.81778113,0.0,0.0
2021,b60,0.57661039,0.70022569,0.23924878,Repetition,9.88381826,12.0726528,0.31283454,1.876,2.0,1.272e-05,f60,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w60,50.67604213,13.97092114,0.00011262
2021,b61,0.26169012,0.34248371,0.41488673,Imitation,3.48900403,5.50429282,0.13928879,1.876,2.0,8.466e-05,f61,irrigated,others,6.27279075,0.06272791,0.74863627,0.91294211,12.54558149,52.82558149,50.0,w61,50.14840513,6.27279075,5.014e-05
2021,b62,0.57679003,0.70035288,0.09985077,Repetition,9.88869876,12.0726528,0.30795404,1.876,2.0,9.361e-05,f62,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w62,49.68811213,13.97092114,0.00011086
2021,b63,0.34173156,0.29750285,0.10530586,Repetition,4.80863833,4.80863833,0.0,0.0,2.0,0.0,f63,rainfed,others,0.0,0.0,0.65402063,0.79756085,0.0,38.5,50.0,w63,47.71766413,0.0,0.0
2021,b64,0.44540521,0.43427768,0.34321962,Imitation,6.77945167,6.77945167,0.0,0.0,2.0,0.0,f64,rainfed,corn,0.0,0.0,1.29924333,0.56075309,0.0,41.83,50.0,w64,52.77684513,0.0,0.0
2021,b65,0.35720513,0.31396097,0.11575659,Repetition,5.08219075,5.08219075,0.0,0.0,2.0,0.0,f65,rainfed,others,0.0,0.0,0.69122637,0.84293226,0.0,41.83,50.0,w65,53.64195913,0.0,0.0
2021,b66,0.35720513,0.31396097,0.11575659,Repetition,5.08219075,5.08219075,0.0,0.0,2.0,0.0,f66,rainfed,others,0.0,0.0,0.69122637,0.84293226,0.0,41.83,50.0,w66,53.73447913,0.0,0.0
2021,b67,0.44540521,0.43427768,0.34321962,Imitation,6.77945167,6.77945167,0.0,0.0,2.0,0.0,f67,rainfed,corn,0.0,0.0,1.29924333,0.56075309,0.0,41.83,50.0,w67,53.78555913,0.0,0.0
2021,b68,0.57605321,0.69983121,0.10002445,Repetition,9.86869422,12.0726528,0.32795858,1.876,2.0,2.137e-05,f68,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w68,53.73762313,13.97092114,0.00011807
2021,b69,0.41548206,0.40570076,0.26057611,Repetition,6.17512968,6.17512968,0.0,0.0,2.0,0.0,f69,rainfed,corn,0.0,0.0,1.18342845,0.51076742,0.0,40.28,50.0,w69,53.87885913,0.0,0.0
2021,b70,0.35052464,0.3074711,0.11037317,Repetition,4.96328931,4.96328931,0.0,0.0,2.0,0.0,f70,rainfed,others,0.0,0.0,0.67505464,0.82321126,0.0,40.28,50.0,w70,51.54737913,0.0,0.0
2021,b71,0.26158139,0.34236703,0.41486742,Imitation,3.48731054,5.50401677,0.14070623,1.876,2.0,2.016e-05,f71,irrigated,others,6.24502165,0.06245022,0.74859873,0.91289633,12.4900433,52.7700433,50.0,w71,51.06956913,6.24502165,5.065e-05
2021,b72,0.57663447,0.70024274,0.09988745,Repetition,9.88447245,12.0726528,0.31218035,1.876,2.0,2.594e-05,f72,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w72,50.54362313,13.97092114,0.00011238
2021,b73,0.57678803,0.70035146,0.09985124,Repetition,9.88864424,12.0726528,0.30800856,1.876,2.0,9.365e-05,f73,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w73,49.69910213,13.97092114,0.00011088
2021,b74,0.34173156,0.29750285,0.10530586,Repetition,4.80863833,4.80863833,0.0,0.0,2.0,0.0,f74,rainfed,others,0.0,0.0,0.65402063,0.79756085,0.0,38.5,50.0,w74,49.09005913,0.0,0.0
2021,b75,0.34173156,0.29750285,0.10530586,Repetition,4.80863833,4.80863833,0.0,0.0,2.0,0.0,f75,rainfed,others,0.0,0.0,0.65402063,0.79756085,0.0,38.5,50.0,w75,48.51518413,0.0,0.0
2021,b76,0.5769416,0.70087166,0.0999305,Repetition,9.89281799,12.09007306,0.32125507,1.876,2.0,8.736e-05,f76,irrigated,corn,13.97092109,0.13970921,2.31699369,1.00001389,27.94184217,69.77184217,50.0,w76,52.38051413,13.97092109,0.00011565
2021,b77,0.57683485,0.70079987,0.09995962,Repetition,9.88991667,12.09008137,0.3241647,1.876,2.0,5.42e-05,f77,irrigated,corn,13.97731622,0.13977316,2.31699528,1.00001458,27.95463243,69.78463243,50.0,w77,52.93947913,13.97731622,0.0001167
2021,b78,0.57680497,0.70077863,0.09996651,Repetition,9.88910473,12.09008094,0.32497621,1.876,2.0,2.201e-05,f78,irrigated,corn,13.97693083,0.13976931,2.3169952,1.00001454,27.95386166,69.78386166,50.0,w78,53.10547413,13.97693083,0.00011699
2021,b79,0.57662504,0.70065463,0.47443946,Imitation,9.88421627,12.09008643,0.32987017,1.876,2.0,5.79e-05,f79,irrigated,corn,13.98243987,0.1398244,2.31699625,1.000015,27.96487974,69.79487974,50.0,w79,54.06942913,13.98243987,0.00011875
2021,b80,0.41548206,0.40570076,0.26065411,Repetition,6.17512968,6.17512968,0.0,0.0,2.0,0.0,f80,rainfed,corn,0.0,0.0,1.18342845,0.51076742,0.0,40.28,50.0,w80,53.31692313,0.0,0.0
2021,b81,0.57598321,0.69978166,0.1000411,Repetition,9.86679559,12.0726528,0.32985721,1.876,2.0,7.171e-05,f81,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w81,54.12183513,13.97092114,0.00011875
2021,b82,0.57638479,0.70006597,0.23928026,Repetition,9.8776923,12.0726528,0.3189605,1.876,2.0,4.755e-05,f82,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w82,51.91609913,13.97092114,0.00011483
2021,b83,0.57647267,0.70012819,0.0999256,Repetition,9.88007818,12.0726528,0.31657462,1.876,2.0,9.391e-05,f83,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w83,51.43309513,13.97092114,0.00011397
2021,b84,0.41548206,0.40570076,0.31967338,Imitation,6.17512968,6.17512968,0.0,0.0,2.0,0.0,f84,rainfed,corn,0.0,0.0,1.18342845,0.51076742,0.0,40.28,50.0,w84,50.61321413,0.0,0.0
2021,b85,0.57672389,0.70030605,0.09986637,Repetition,9.88690161,12.0726528,0.30975119,1.876,2.0,9.482e-05,f85,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w85,50.05181313,13.97092114,0.00011151
2021,b86,0.34173156,0.29750285,0.10530586,Repetition,4.80863833,4.80863833,0.0,0.0,2.0,0.0,f86,rainfed,others,0.0,0.0,0.65402063,0.79756085,0.0,38.5,50.0,w86,49.46213713,0.0,0.0
2021,b87,0.57690495,0.70084575,0.09993918,Repetition,9.8918219,12.09007306,0.32225116,1.876,2.0,8.81e-05,f87,irrigated,corn,13.97092149,0.13970921,2.31699369,1.00001389,27.94184297,69.77184297,50.0,w87,52.58209413,13.97092149,0.00011601
2021,b88,0.57679259,0.70076979,0.09996929,Repetition,9.88876831,12.09008075,0.32531244,1.876,2.0,6.26e-06,f88,irrigated,corn,13.97677057,0.13976771,2.31699516,1.00001453,27.95354115,69.78354115,50.0,w88,53.17421513,13.97677057,0.00011711
2021,b89,0.44540521,0.43427768,0.23132656,Repetition,6.77945167,6.77945167,0.0,0.0,2.0,0.0,f89,rainfed,corn,0.0,0.0,1.29924333,0.56075309,0.0,41.83,50.0,w89,53.39088913,0.0,0.0
2021,b90,0.57673833,0.70073095,0.09998166,Repetition,9.88729382,12.09007992,0.32678611,1.876,2.0,9.444e-05,f90,irrigated,corn,13.97606448,0.13976064,2.316995,1.00001446,27.95212895,69.78212895,50.0,w90,53.47572513,13.97606448,0.00011764
2021,b91,0.57608254,0.69985198,0.10001764,Repetition,9.86949003,12.0726528,0.32716277,1.876,2.0,2.135e-05,f91,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w91,53.57632913,13.97092114,0.00011778
2021,b92,0.5758906,0.69971609,0.10006296,Repetition,9.86428417,12.0726528,0.33236863,1.876,2.0,7.957e-05,f92,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w92,54.63016313,13.97092114,0.00011965
2021,b93,0.26124708,0.34205076,0.41485332,Imitation,3.48210526,5.50374665,0.14564139,1.876,2.0,6.259e-05,f93,irrigated,others,6.21951864,0.06219519,0.74856199,0.91285153,12.43903727,52.71903727,50.0,w93,53.57483913,6.21951864,5.243e-05
2021,b94,0.57645853,0.70011817,0.09992894,Repetition,9.87969418,12.0726528,0.31695862,1.876,2.0,9.417e-05,f94,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w94,51.51084913,13.97092114,0.00011411
2021,b95,0.57655826,0.70018878,0.48074958,Imitation,9.88240233,12.0726528,0.31425047,1.876,2.0,9.787e-05,f95,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w95,50.96265213,13.97092114,0.00011313
2021,b96,0.57665881,0.70025997,0.09988171,Repetition,9.88513353,12.0726528,0.31151927,1.876,2.0,2.577e-05,f96,irrigated,corn,13.97092114,0.13970921,2.31365519,0.998573,27.94184228,68.22184228,50.0,w96,50.40978913,13.97092114,0.00011215
2021,b97,0.57433818,0.69868551,0.09726634,Repetition,9.822266,12.02138725,0.32312125,1.876,2.0,9.891e-05,f97,irrigated,corn,13.97092115,0.13970921,2.30383044,0.99433264,27.9418423,66.6418423,50.0,w97,52.75816113,13.97092115,0.00011632
2021,b98,0.57427756,0.6986426,0.0972802,Repetition,9.82062849,12.02138725,0.32475876,1.876,2.0,9.898e-05,f98,irrigated,corn,13.97092115,0.13970921,2.30383044,0.99433264,27.9418423,66.6418423,50.0,w98,53.08978913,13.97092115,0.00011691
2021,b99,0.57412542,0.69853492,0.09731497,Repetition,9.81651953,12.02138725,0.32886772,1.876,2.0,8.678e-05,f99,irrigated,corn,13.97092115,0.13970921,2.30383044,0.99433264,27.9418423,66.6418423,50.0,w99,53.92155213,13.97092115,0.00011839
2021,b100,0.57410407,0.6985198,0.09731985,Repetition,9.81594289,12.02138725,0.32944436,1.876,2.0,8.655e-05,f100,irrigated,corn,13.97092115,0.13970921,2.30383044,0.99433264,27.9418423,66.6418423,50.0,w100,54.03831913,13.97092115,0.0001186
2021,b101,0.57392602,0.69859336,0.1004421,Repetition,9.81113618,12.01833341,0.33119723,1.876,2.0,6.203e-05,f101,irrigated,corn,13.97092115,0.13970921,2.30324519,0.99408004,27.9418423,66.5718423,50.0,w101,54.39294613,13.97092115,0.00011923
2021,b102,0.57384143,0.69853352,0.10046204,Repetition,9.80885329,12.01833341,0.33348012,1.876,2.0,9.983e-05,f102,irrigated,corn,13.97092115,0.13970921,2.30324519,0.99408004,27.9418423,66.5718423,50.0,w102,54.85512913,13.97092115,0.00012005
